param,material,process,system,color,n,median_abs_diff_pct,mean_abs_diff_pct,q25_abs_diff_pct,q75_abs_diff_pct
rz,mo58a,wedm_r,conf,blue,1,24.741948390624,24.741948390624,24.741948390624,24.741948390624
rz,mo58a,wedm_r,conf,green,1,0.239788498800177,0.239788498800177,0.239788498800177,0.239788498800177
rz,mo58a,wedm_r,conf,red,1,11.8895834963193,11.8895834963193,11.8895834963193,11.8895834963193
rz,mo58a,wedm_r,fusion,blue,1,18.3566930934957,18.3566930934957,18.3566930934957,18.3566930934957
rz,mo58a,wedm_r,fusion,green,1,3.44032227934276,3.44032227934276,3.44032227934276,3.44032227934276
rz,mo58a,wedm_r,fusion,red,1,27.0866699922653,27.0866699922653,27.0866699922653,27.0866699922653
rz,mo58a,wedm_r,int,blue,1,33.9061125723529,33.9061125723529,33.9061125723529,33.9061125723529
rz,mo58a,wedm_r,int,green,1,17.3253031124103,17.3253031124103,17.3253031124103,17.3253031124103
rz,mo58a,wedm_r,int,red,1,18.8871324890863,18.8871324890863,18.8871324890863,18.8871324890863
rz,mo58a,wedm_r,int,white,1,17.0138007256446,17.0138007256446,17.0138007256446,17.0138007256446
rz,ti6al4v,b,FV,blue,1,203.268071972884,203.268071972884,203.268071972884,203.268071972884
rz,ti6al4v,b,FV,green,1,102.311527896111,102.311527896111,102.311527896111,102.311527896111
rz,ti6al4v,b,FV,red,1,87.8382213091072,87.8382213091072,87.8382213091072,87.8382213091072
rz,ti6al4v,b,conf,blue,1,140.147755544145,140.147755544145,140.147755544145,140.147755544145
rz,ti6al4v,b,conf,green,1,182.81413035184,182.81413035184,182.81413035184,182.81413035184
rz,ti6al4v,b,conf,red,1,236.320254801943,236.320254801943,236.320254801943,236.320254801943
rz,ti6al4v,b,fusion,blue,1,186.083708115041,186.083708115041,186.083708115041,186.083708115041
rz,ti6al4v,b,fusion,green,1,223.354118563812,223.354118563812,223.354118563812,223.354118563812
rz,ti6al4v,b,fusion,red,1,274.363684674104,274.363684674104,274.363684674104,274.363684674104
rz,ti6al4v,b,int,blue,1,155.112510580229,155.112510580229,155.112510580229,155.112510580229
rz,ti6al4v,b,int,green,1,73.1131185982274,73.1131185982274,73.1131185982274,73.1131185982274
rz,ti6al4v,b,int,red,1,111.543544857626,111.543544857626,111.543544857626,111.543544857626
rz,ti6al4v,b,int,white,1,64.2683201835646,64.2683201835646,64.2683201835646,64.2683201835646
rz,ti6al4v,gla,FV,blue,1,7.38234418165136,7.38234418165136,7.38234418165136,7.38234418165136
rz,ti6al4v,gla,FV,green,1,5.16487688012433,5.16487688012433,5.16487688012433,5.16487688012433
rz,ti6al4v,gla,FV,red,1,24.7474091050224,24.7474091050224,24.7474091050224,24.7474091050224
rz,ti6al4v,gla,conf,blue,1,67.4674024742499,67.4674024742499,67.4674024742499,67.4674024742499
rz,ti6al4v,gla,conf,green,1,84.7757963225408,84.7757963225408,84.7757963225408,84.7757963225408
rz,ti6al4v,gla,conf,red,1,103.692259795306,103.692259795306,103.692259795306,103.692259795306
rz,ti6al4v,gla,fusion,blue,1,130.809426089174,130.809426089174,130.809426089174,130.809426089174
rz,ti6al4v,gla,fusion,green,1,153.741547936654,153.741547936654,153.741547936654,153.741547936654
rz,ti6al4v,gla,fusion,red,1,197.503655219962,197.503655219962,197.503655219962,197.503655219962
rz,ti6al4v,gla,int,blue,1,10.8564200316336,10.8564200316336,10.8564200316336,10.8564200316336
rz,ti6al4v,gla,int,green,1,14.1181510478239,14.1181510478239,14.1181510478239,14.1181510478239
rz,ti6al4v,gla,int,red,1,17.2650011574625,17.2650011574625,17.2650011574625,17.2650011574625
rz,ti6al4v,gla,int,white,1,14.4131037927629,14.4131037927629,14.4131037927629,14.4131037927629
rz,ti6al4v,gri,FV,blue,1,147.986013042425,147.986013042425,147.986013042425,147.986013042425
rz,ti6al4v,gri,FV,green,1,100.410797156018,100.410797156018,100.410797156018,100.410797156018
rz,ti6al4v,gri,FV,red,1,118.81516301068,118.81516301068,118.81516301068,118.81516301068
rz,ti6al4v,gri,conf,blue,1,123.172657586649,123.172657586649,123.172657586649,123.172657586649
rz,ti6al4v,gri,conf,green,1,147.431263568583,147.431263568583,147.431263568583,147.431263568583
rz,ti6al4v,gri,conf,red,1,173.539756237934,173.539756237934,173.539756237934,173.539756237934
rz,ti6al4v,gri,fusion,blue,1,172.055741475883,172.055741475883,172.055741475883,172.055741475883
rz,ti6al4v,gri,fusion,green,1,187.556980480412,187.556980480412,187.556980480412,187.556980480412
rz,ti6al4v,gri,fusion,red,1,218.634762092004,218.634762092004,218.634762092004,218.634762092004
rz,ti6al4v,gri,int,blue,1,105.04824019462,105.04824019462,105.04824019462,105.04824019462
rz,ti6al4v,gri,int,green,1,81.2837767887608,81.2837767887608,81.2837767887608,81.2837767887608
rz,ti6al4v,gri,int,red,1,94.2104595166444,94.2104595166444,94.2104595166444,94.2104595166444
rz,ti6al4v,gri,int,white,1,78.19140209402,78.19140209402,78.19140209402,78.19140209402
rz,ti6al4v,hon,FV,blue,1,87.4905548728142,87.4905548728142,87.4905548728142,87.4905548728142
rz,ti6al4v,hon,FV,green,1,75.368677169838,75.368677169838,75.368677169838,75.368677169838
rz,ti6al4v,hon,FV,red,1,135.393730767366,135.393730767366,135.393730767366,135.393730767366
rz,ti6al4v,hon,conf,blue,1,56.3010149275288,56.3010149275288,56.3010149275288,56.3010149275288
rz,ti6al4v,hon,conf,green,1,85.4475316592258,85.4475316592258,85.4475316592258,85.4475316592258
rz,ti6al4v,hon,conf,red,1,104.752992521593,104.752992521593,104.752992521593,104.752992521593
rz,ti6al4v,hon,fusion,blue,1,125.432791129134,125.432791129134,125.432791129134,125.432791129134
rz,ti6al4v,hon,fusion,green,1,144.622854797305,144.622854797305,144.622854797305,144.622854797305
rz,ti6al4v,hon,fusion,red,1,162.990992271694,162.990992271694,162.990992271694,162.990992271694
rz,ti6al4v,hon,int,blue,1,9.55163709349044,9.55163709349044,9.55163709349044,9.55163709349044
rz,ti6al4v,hon,int,green,1,13.051949524923,13.051949524923,13.051949524923,13.051949524923
rz,ti6al4v,hon,int,red,1,6.02381999811104,6.02381999811104,6.02381999811104,6.02381999811104
rz,ti6al4v,hon,int,white,1,12.9488789466476,12.9488789466476,12.9488789466476,12.9488789466476
rz,ti6al4v,mf,FV,blue,1,89.0833590394806,89.0833590394806,89.0833590394806,89.0833590394806
rz,ti6al4v,mf,FV,green,1,31.3608170140279,31.3608170140279,31.3608170140279,31.3608170140279
rz,ti6al4v,mf,FV,red,1,38.1090226846195,38.1090226846195,38.1090226846195,38.1090226846195
rz,ti6al4v,mf,conf,blue,1,66.3626565829587,66.3626565829587,66.3626565829587,66.3626565829587
rz,ti6al4v,mf,conf,green,1,87.8452982635416,87.8452982635416,87.8452982635416,87.8452982635416
rz,ti6al4v,mf,conf,red,1,108.051853976773,108.051853976773,108.051853976773,108.051853976773
rz,ti6al4v,mf,fusion,blue,1,105.141483518072,105.141483518072,105.141483518072,105.141483518072
rz,ti6al4v,mf,fusion,green,1,125.773506891631,125.773506891631,125.773506891631,125.773506891631
rz,ti6al4v,mf,fusion,red,1,148.389237812733,148.389237812733,148.389237812733,148.389237812733
rz,ti6al4v,mf,int,blue,1,25.8606983444012,25.8606983444012,25.8606983444012,25.8606983444012
rz,ti6al4v,mf,int,green,1,7.97257344401979,7.97257344401979,7.97257344401979,7.97257344401979
rz,ti6al4v,mf,int,red,1,22.5559574240532,22.5559574240532,22.5559574240532,22.5559574240532
rz,ti6al4v,mf,int,white,1,7.52898733396384,7.52898733396384,7.52898733396384,7.52898733396384
rz,ti6al4v,mr,FV,blue,1,30.4262620216277,30.4262620216277,30.4262620216277,30.4262620216277
rz,ti6al4v,mr,FV,green,1,29.3174971332431,29.3174971332431,29.3174971332431,29.3174971332431
rz,ti6al4v,mr,FV,red,1,27.1298791896702,27.1298791896702,27.1298791896702,27.1298791896702
rz,ti6al4v,mr,conf,blue,1,18.5315533242216,18.5315533242216,18.5315533242216,18.5315533242216
rz,ti6al4v,mr,conf,green,1,9.34298078199804,9.34298078199804,9.34298078199804,9.34298078199804
rz,ti6al4v,mr,conf,red,1,4.39585156858264,4.39585156858264,4.39585156858264,4.39585156858264
rz,ti6al4v,mr,fusion,blue,1,4.76526063631428,4.76526063631428,4.76526063631428,4.76526063631428
rz,ti6al4v,mr,fusion,green,1,15.6995043203018,15.6995043203018,15.6995043203018,15.6995043203018
rz,ti6al4v,mr,fusion,red,1,30.2496264452825,30.2496264452825,30.2496264452825,30.2496264452825
rz,ti6al4v,mr,int,blue,1,6.53237084100785,6.53237084100785,6.53237084100785,6.53237084100785
rz,ti6al4v,mr,int,green,1,60.8815913373587,60.8815913373587,60.8815913373587,60.8815913373587
rz,ti6al4v,mr,int,red,1,40.2526250481656,40.2526250481656,40.2526250481656,40.2526250481656
rz,ti6al4v,mr,int,white,1,61.4268608098384,61.4268608098384,61.4268608098384,61.4268608098384
rz,ti6al4v,tf,FV,blue,1,6.68631887178986,6.68631887178986,6.68631887178986,6.68631887178986
rz,ti6al4v,tf,FV,green,1,20.8562419996528,20.8562419996528,20.8562419996528,20.8562419996528
rz,ti6al4v,tf,FV,red,1,12.6076007502324,12.6076007502324,12.6076007502324,12.6076007502324
rz,ti6al4v,tf,conf,blue,1,16.1157255662644,16.1157255662644,16.1157255662644,16.1157255662644
rz,ti6al4v,tf,conf,green,1,5.70747946070508,5.70747946070508,5.70747946070508,5.70747946070508
rz,ti6al4v,tf,conf,red,1,8.5651152522594,8.5651152522594,8.5651152522594,8.5651152522594
rz,ti6al4v,tf,fusion,blue,1,2.52043107945453,2.52043107945453,2.52043107945453,2.52043107945453
rz,ti6al4v,tf,fusion,green,1,9.12260948886734,9.12260948886734,9.12260948886734,9.12260948886734
rz,ti6al4v,tf,fusion,red,1,24.3909987643105,24.3909987643105,24.3909987643105,24.3909987643105
rz,ti6al4v,tf,int,blue,1,6.9478004226307,6.9478004226307,6.9478004226307,6.9478004226307
rz,ti6al4v,tf,int,green,1,31.7810608262033,31.7810608262033,31.7810608262033,31.7810608262033
rz,ti6al4v,tf,int,red,1,11.2923837180931,11.2923837180931,11.2923837180931,11.2923837180931
rz,ti6al4v,tf,int,white,1,32.0005024272397,32.0005024272397,32.0005024272397,32.0005024272397
rz,ti6al4v,tr,FV,blue,1,62.5466987202591,62.5466987202591,62.5466987202591,62.5466987202591
rz,ti6al4v,tr,FV,green,1,62.9380433879011,62.9380433879011,62.9380433879011,62.9380433879011
rz,ti6al4v,tr,FV,red,1,58.0670280622284,58.0670280622284,58.0670280622284,58.0670280622284
rz,ti6al4v,tr,conf,blue,1,59.2814960310248,59.2814960310248,59.2814960310248,59.2814960310248
rz,ti6al4v,tr,conf,green,1,51.5621826349604,51.5621826349604,51.5621826349604,51.5621826349604
rz,ti6al4v,tr,conf,red,1,45.2821860820625,45.2821860820625,45.2821860820625,45.2821860820625
rz,ti6al4v,tr,fusion,blue,1,49.21683307275,49.21683307275,49.21683307275,49.21683307275
rz,ti6al4v,tr,fusion,green,1,41.9153625373201,41.9153625373201,41.9153625373201,41.9153625373201
rz,ti6al4v,tr,fusion,red,1,35.7954512697205,35.7954512697205,35.7954512697205,35.7954512697205
rz,ti6al4v,tr,int,blue,1,49.7801491892924,49.7801491892924,49.7801491892924,49.7801491892924
rz,ti6al4v,tr,int,green,1,66.0422015866047,66.0422015866047,66.0422015866047,66.0422015866047
rz,ti6al4v,tr,int,red,1,64.461971044104,64.461971044104,64.461971044104,64.461971044104
rz,ti6al4v,tr,int,white,1,66.7315187926493,66.7315187926493,66.7315187926493,66.7315187926493
rz,ti6al4v,wedm_f,FV,blue,1,60.7411892255989,60.7411892255989,60.7411892255989,60.7411892255989
rz,ti6al4v,wedm_f,FV,green,1,42.9105957388178,42.9105957388178,42.9105957388178,42.9105957388178
rz,ti6al4v,wedm_f,FV,red,1,85.8910252218655,85.8910252218655,85.8910252218655,85.8910252218655
rz,ti6al4v,wedm_f,conf,blue,1,102.859740256188,102.859740256188,102.859740256188,102.859740256188
rz,ti6al4v,wedm_f,conf,green,1,134.532724556046,134.532724556046,134.532724556046,134.532724556046
rz,ti6al4v,wedm_f,conf,red,1,161.581046101865,161.581046101865,161.581046101865,161.581046101865
rz,ti6al4v,wedm_f,fusion,blue,1,197.058538212279,197.058538212279,197.058538212279,197.058538212279
rz,ti6al4v,wedm_f,fusion,green,1,219.767800484544,219.767800484544,219.767800484544,219.767800484544
rz,ti6al4v,wedm_f,fusion,red,1,262.336967266624,262.336967266624,262.336967266624,262.336967266624
rz,ti6al4v,wedm_f,int,blue,1,1.54865563264495,1.54865563264495,1.54865563264495,1.54865563264495
rz,ti6al4v,wedm_f,int,green,1,24.2602917365266,24.2602917365266,24.2602917365266,24.2602917365266
rz,ti6al4v,wedm_f,int,red,1,22.6833246966206,22.6833246966206,22.6833246966206,22.6833246966206
rz,ti6al4v,wedm_f,int,white,1,25.2988962138277,25.2988962138277,25.2988962138277,25.2988962138277
rz,ti6al4v,wedm_r,FV,blue,1,4.81703050850095,4.81703050850095,4.81703050850095,4.81703050850095
rz,ti6al4v,wedm_r,FV,green,1,3.69178546757826,3.69178546757826,3.69178546757826,3.69178546757826
rz,ti6al4v,wedm_r,FV,red,1,1.41634456954652,1.41634456954652,1.41634456954652,1.41634456954652
rz,ti6al4v,wedm_r,conf,blue,1,23.8007629647805,23.8007629647805,23.8007629647805,23.8007629647805
rz,ti6al4v,wedm_r,conf,green,1,47.4284820647724,47.4284820647724,47.4284820647724,47.4284820647724
rz,ti6al4v,wedm_r,conf,red,1,71.8876940419158,71.8876940419158,71.8876940419158,71.8876940419158
rz,ti6al4v,wedm_r,fusion,blue,1,79.6459900901228,79.6459900901228,79.6459900901228,79.6459900901228
rz,ti6al4v,wedm_r,fusion,green,1,161.165106470796,161.165106470796,161.165106470796,161.165106470796
rz,ti6al4v,wedm_r,fusion,red,1,183.065705909377,183.065705909377,183.065705909377,183.065705909377
rz,ti6al4v,wedm_r,int,blue,1,24.6344034262163,24.6344034262163,24.6344034262163,24.6344034262163
rz,ti6al4v,wedm_r,int,green,1,5.80720277685084,5.80720277685084,5.80720277685084,5.80720277685084
rz,ti6al4v,wedm_r,int,red,1,4.61535242279764,4.61535242279764,4.61535242279764,4.61535242279764
rz,ti6al4v,wedm_r,int,white,1,5.410822718724,5.410822718724,5.410822718724,5.410822718724
rz1max,14301,b,FV,blue,1,103.167128576494,103.167128576494,103.167128576494,103.167128576494
rz1max,14301,b,FV,green,1,8.44388296023295,8.44388296023295,8.44388296023295,8.44388296023295
rz1max,14301,b,FV,red,1,25.9713077213747,25.9713077213747,25.9713077213747,25.9713077213747
rz1max,14301,b,conf,blue,1,55.3605554990468,55.3605554990468,55.3605554990468,55.3605554990468
rz1max,14301,b,conf,green,1,69.2575965066414,69.2575965066414,69.2575965066414,69.2575965066414
rz1max,14301,b,conf,red,1,102.976164391519,102.976164391519,102.976164391519,102.976164391519
rz1max,14301,b,fusion,blue,1,113.772656550606,113.772656550606,113.772656550606,113.772656550606
rz1max,14301,b,fusion,green,1,120.958715742726,120.958715742726,120.958715742726,120.958715742726
rz1max,14301,b,fusion,red,1,161.04952782793,161.04952782793,161.04952782793,161.04952782793
rz1max,14301,b,int,blue,1,44.1760308202046,44.1760308202046,44.1760308202046,44.1760308202046
rz1max,14301,b,int,green,1,48.9015650511335,48.9015650511335,48.9015650511335,48.9015650511335
rz1max,14301,b,int,red,1,36.5167725258179,36.5167725258179,36.5167725258179,36.5167725258179
rz1max,14301,b,int,white,1,51.9647708584223,51.9647708584223,51.9647708584223,51.9647708584223
rz1max,14301,gla,FV,blue,1,6.74305396079212,6.74305396079212,6.74305396079212,6.74305396079212
rz1max,14301,gla,FV,green,1,27.330224701163,27.330224701163,27.330224701163,27.330224701163
rz1max,14301,gla,FV,red,1,6.62392960889887,6.62392960889887,6.62392960889887,6.62392960889887
rz1max,14301,gla,conf,blue,1,17.7723978846367,17.7723978846367,17.7723978846367,17.7723978846367
rz1max,14301,gla,conf,green,1,29.5203393884984,29.5203393884984,29.5203393884984,29.5203393884984
rz1max,14301,gla,conf,red,1,39.9849328210989,39.9849328210989,39.9849328210989,39.9849328210989
rz1max,14301,gla,fusion,blue,1,77.9240647840125,77.9240647840125,77.9240647840125,77.9240647840125
rz1max,14301,gla,fusion,green,1,88.201661608906,88.201661608906,88.201661608906,88.201661608906
rz1max,14301,gla,fusion,red,1,115.043993771393,115.043993771393,115.043993771393,115.043993771393
rz1max,14301,gla,int,blue,1,35.0947689812426,35.0947689812426,35.0947689812426,35.0947689812426
rz1max,14301,gla,int,green,1,39.6435140142195,39.6435140142195,39.6435140142195,39.6435140142195
rz1max,14301,gla,int,red,1,42.3540711037543,42.3540711037543,42.3540711037543,42.3540711037543
rz1max,14301,gla,int,white,1,39.5031337610946,39.5031337610946,39.5031337610946,39.5031337610946
rz1max,14301,gri,FV,blue,1,25.6640405976129,25.6640405976129,25.6640405976129,25.6640405976129
rz1max,14301,gri,FV,green,1,9.61774125531288,9.61774125531288,9.61774125531288,9.61774125531288
rz1max,14301,gri,FV,red,1,38.6344963618943,38.6344963618943,38.6344963618943,38.6344963618943
rz1max,14301,gri,conf,blue,1,3.54557640382485,3.54557640382485,3.54557640382485,3.54557640382485
rz1max,14301,gri,conf,green,1,4.74814536308885,4.74814536308885,4.74814536308885,4.74814536308885
rz1max,14301,gri,conf,red,1,12.936528873951,12.936528873951,12.936528873951,12.936528873951
rz1max,14301,gri,fusion,blue,1,47.5599386703886,47.5599386703886,47.5599386703886,47.5599386703886
rz1max,14301,gri,fusion,green,1,28.1483210425959,28.1483210425959,28.1483210425959,28.1483210425959
rz1max,14301,gri,fusion,red,1,36.54384262289,36.54384262289,36.54384262289,36.54384262289
rz1max,14301,gri,int,blue,1,11.0042858293774,11.0042858293774,11.0042858293774,11.0042858293774
rz1max,14301,gri,int,green,1,5.96949316568754,5.96949316568754,5.96949316568754,5.96949316568754
rz1max,14301,gri,int,red,1,10.3369143731195,10.3369143731195,10.3369143731195,10.3369143731195
rz1max,14301,gri,int,white,1,5.44132070618846,5.44132070618846,5.44132070618846,5.44132070618846
rz1max,14301,hon,FV,blue,1,4.42062209484989,4.42062209484989,4.42062209484989,4.42062209484989
rz1max,14301,hon,FV,green,1,12.9657748211411,12.9657748211411,12.9657748211411,12.9657748211411
rz1max,14301,hon,FV,red,1,47.2391383413348,47.2391383413348,47.2391383413348,47.2391383413348
rz1max,14301,hon,conf,blue,1,8.84111037035355,8.84111037035355,8.84111037035355,8.84111037035355
rz1max,14301,hon,conf,green,1,5.49778710821962,5.49778710821962,5.49778710821962,5.49778710821962
rz1max,14301,hon,conf,red,1,15.6850095044198,15.6850095044198,15.6850095044198,15.6850095044198
rz1max,14301,hon,fusion,blue,1,45.673381036291,45.673381036291,45.673381036291,45.673381036291
rz1max,14301,hon,fusion,green,1,52.4862065720621,52.4862065720621,52.4862065720621,52.4862065720621
rz1max,14301,hon,fusion,red,1,60.9437197119144,60.9437197119144,60.9437197119144,60.9437197119144
rz1max,14301,hon,int,blue,1,31.979316052625,31.979316052625,31.979316052625,31.979316052625
rz1max,14301,hon,int,green,1,15.2879442407217,15.2879442407217,15.2879442407217,15.2879442407217
rz1max,14301,hon,int,red,1,18.5706605102609,18.5706605102609,18.5706605102609,18.5706605102609
rz1max,14301,hon,int,white,1,14.9857641126169,14.9857641126169,14.9857641126169,14.9857641126169
rz1max,14301,mf,FV,blue,1,59.7359656695336,59.7359656695336,59.7359656695336,59.7359656695336
rz1max,14301,mf,FV,green,1,0.703586679761802,0.703586679761802,0.703586679761802,0.703586679761802
rz1max,14301,mf,FV,red,1,7.76256723143188,7.76256723143188,7.76256723143188,7.76256723143188
rz1max,14301,mf,conf,blue,1,16.5814892681943,16.5814892681943,16.5814892681943,16.5814892681943
rz1max,14301,mf,conf,green,1,40.2694385873505,40.2694385873505,40.2694385873505,40.2694385873505
rz1max,14301,mf,conf,red,1,63.7427348914056,63.7427348914056,63.7427348914056,63.7427348914056
rz1max,14301,mf,fusion,blue,1,36.0673430040405,36.0673430040405,36.0673430040405,36.0673430040405
rz1max,14301,mf,fusion,green,1,75.0689666023824,75.0689666023824,75.0689666023824,75.0689666023824
